total_words,filler_count,filler_ratio,vocab_diversity,avg_word_len,label,text,clean_text
11,0,0.0,0.8,3.1,1,"몇백에 가깝게 생각을 하느냐, 백구십사 를 (200)/(이 백)에 가깝게 생각을 합니다,","몇백에 가깝게 생각을 하느냐, 백구십사 를 백)에 가깝게 생각을 합니다,"
24,0,0.0,0.6428571428571429,3.642857142857143,1,"작은 눈금을 세겠습니다 (1칸)/(한 칸), (2칸)/(두 칸), (3칸)/(세 칸), (4칸)/(네 칸), (5칸)/(다섯 칸), (6칸)/(여섯 칸), (7칸)/(일곱 칸)이에요 (7칸)/(일곱 칸)인데 (1칸)/(한 칸)은 (5%)/(오 퍼센트)다. 그러므로.","작은 눈금을 세겠습니다 칸), 칸), 칸), 칸), 칸), 칸), 칸)이에요 칸)인데 칸)은 퍼센트)다. 그러므로."
24,1,0.041666666666666664,0.9473684210526315,2.789473684210526,0,n/ 자/ (4번)/(사 번)도 정답이 되겠습니다. (5번)/(오 번) 볼게요. 요즘 말을 잘 안 들어서 속상하다고 하셨나요? 그거 아니라는 걸 친구들 잘 알 수 있습니다.,번)도 정답이 되겠습니다. 볼게요. 요즘 말을 잘 안 들어서 속상하다고 하셨나요? 그거 아니라는 걸 친구들 잘 알 수 있습니다.
12,0,0.0,1.0,3.0,1,그러니까 생활 속에서 시계를 여러분이 직접 보세요 초바늘이 움직이는 게 보일 거예요.,그러니까 생활 속에서 시계를 여러분이 직접 보세요 초바늘이 움직이는 게 보일 거예요.
27,1,0.037037037037037035,0.8181818181818182,3.0,0,"자리번호를 나타낸 거예요. 즉 이 바탕 그림은요, 어디에 모양과 같으냐면 (1층)/(일 층) 에 쌓여져 있는 모양과 같습니다. (1층)/(일 층) 의 모양과 같습니다. 자/ (이걸)/(요걸) 가지고 꾸욱 눌렀어.","자리번호를 나타낸 거예요. 즉 바탕 그림은요, 어디에 모양과 같으냐면 층) 에 쌓여져 있는 모양과 같습니다. 층) 의 모양과 같습니다. 가지고 꾸욱 눌렀어."
33,3,0.09090909090909091,0.9615384615384616,2.730769230769231,0,자/ 바로 n/ 이어서 이제 (3번)/(삼 번) 문제 볼게요. 이 시를 읽고 떠오르는 장면으로 가장 알맞은 것 어느 것인지 묻고 있죠? 자/ 이럴 때는 우리 보기를 보면서 하나씩 하나씩 비교해 보도록 하겠습니다. n/,바로 이어서 이제 문제 볼게요. 시를 읽고 떠오르는 장면으로 가장 알맞은 것 어느 것인지 묻고 있죠? 이럴 때는 우리 보기를 보면서 하나씩 하나씩 비교해 보도록 하겠습니다.
10,1,0.1,0.8888888888888888,2.6666666666666665,0,n/ 가장 큰 곱과 가장 작은 곱의 차를 구하시오라는 문제예요.,가장 큰 곱과 가장 작은 곱의 차를 구하시오라는 문제예요.
5,1,0.2,1.0,2.0,0,n/한창남 왜 윗옷을 안 벗니?,왜 윗옷을 안 벗니?
7,1,0.14285714285714285,1.0,3.3333333333333335,0,n/ 손님이 오시면 안녕하세요. 하고 인사를 해야지,손님이 오시면 안녕하세요. 하고 인사를 해야지
20,0,0.0,1.0,3.176470588235294,1,자/ (1번)/(한 번) 뒤집어볼까요 이렇게 왼쪽으로 뒤집습니다 그랬더니 처음 주어진 도형의 왼쪽과 오른쪽이 반대로 바뀌었구나 라는 걸 알 수 있어요.,뒤집어볼까요 이렇게 왼쪽으로 뒤집습니다 그랬더니 처음 주어진 도형의 왼쪽과 오른쪽이 반대로 바뀌었구나 라는 걸 알 수 있어요.
11,1,0.09090909090909091,0.8571428571428571,3.0,0,그 다음에 이렇게 이렇게 하면은 마이너스 (2A)/(이 에이) (3)/(세) 제곱 (X)/(엑스),다음에 이렇게 이렇게 하면은 마이너스 에이) 제곱
13,1,0.07692307692307693,1.0,2.4,0,o/ n/ 너무 길어지면 안 돼요. 길지 않게 간단하게 쉽게 쓰는 것이 (중요하고요)/(중요하구요).,너무 길어지면 안 돼요. 길지 않게 간단하게 쉽게 쓰는 것이
8,0,0.0,0.8,2.8,1,바로 다음에 있는 (2)/(이) 다음에 (3)/(삼) (3)/(삼)이 되네요.,바로 다음에 있는 다음에 되네요.
5,1,0.2,1.0,4.5,0,어/ 그러면 (여기)/(요기)다가 (ㅁ)/(미음)하나 써줘야겠다.,그러면 써줘야겠다.
10,1,0.1,1.0,3.6666666666666665,0,n/ 그러고는 다짜고짜 모래성 쌓기를 하고 있는 아이들의 놀잇감을 빼앗았습니다.,그러고는 다짜고짜 모래성 쌓기를 하고 있는 아이들의 놀잇감을 빼앗았습니다.
14,1,0.07142857142857142,0.9230769230769231,3.076923076923077,0,"여기 정사각형 모양이 있는데요, 이 정사각형 모양 안에 가능한 크고 정확한 원을 그려보려고 해요.","여기 정사각형 모양이 있는데요, 정사각형 모양 안에 가능한 크고 정확한 원을 그려보려고 해요."
5,0,0.0,1.0,3.6,1,스믈스믈 이렇게 표현하는 친구도 있어요.,스믈스믈 이렇게 표현하는 친구도 있어요.
1,0,0.0,0.0,0.0,1,(봐요)/(봐여).,
9,1,0.1111111111111111,1.0,3.7142857142857144,0,자/ 우리 친구들이 이/ 표시가 끝났으면요 바로 삼각자를 이용해서요.,우리 친구들이 표시가 끝났으면요 바로 삼각자를 이용해서요.
26,2,0.07692307692307693,0.9166666666666666,3.0416666666666665,0,n/ 보면 어떻게 될까요? 보시기 전에 이 문제가 뭐가 나올 거냐면 각기둥을 고르고 원기둥을 고르는 그런 문제가 나올 겁니다. 일단 각기둥과 원기둥에 대한 설명을 비교해 보겠습니다.,보면 어떻게 될까요? 보시기 전에 문제가 뭐가 나올 거냐면 각기둥을 고르고 원기둥을 고르는 그런 문제가 나올 겁니다. 일단 각기둥과 원기둥에 대한 설명을 비교해 보겠습니다.
13,2,0.15384615384615385,1.0,3.0,0,자/ 삼각형 종류 우리 친구들 n/ 변의 길이에 따라서 (2개)/(두 개)를 n/ 배웠습니다.,삼각형 종류 우리 친구들 변의 길이에 따라서 개)를 배웠습니다.
16,0,0.0,1.0,2.5,1,와/ (1번)/(일 번)에 정답이 딱 나와 있습니다. 여러분 (1번)/(일 번) 정답이라는 걸 쉽게 알 수 있죠?,번)에 정답이 딱 나와 있습니다. 여러분 정답이라는 걸 쉽게 알 수 있죠?
7,0,0.0,1.0,2.5714285714285716,1,"어기는 안 하냐 속상하지 않아 꿈꾸는 동안,","어기는 안 하냐 속상하지 않아 꿈꾸는 동안,"
16,1,0.0625,1.0,3.75,0,n/ 우리 친구들이라면 해낼 줄 알았어요. 자/ (5행시)/(오 행시)가 완성되었습니다. 여러분의 경험이 듬뿍 담겨있는 (5행시)/(오 행시).,우리 친구들이라면 해낼 줄 알았어요. 행시)가 완성되었습니다. 여러분의 경험이 듬뿍 담겨있는 행시).
3,1,0.3333333333333333,1.0,3.0,0,"n/ 기준이 되는,","기준이 되는,"
7,0,0.0,0.8,2.6,1,아이구/! 우리 꽃돼지 왔어? 아이구/! 우리 돼지.,우리 꽃돼지 왔어? 우리 돼지.
5,1,0.2,1.0,2.6666666666666665,0,자/ 그 다음 두 번째는요.,다음 두 번째는요.
22,1,0.045454545454545456,1.0,3.1052631578947367,0,n/ 자/ 요거부터는 맨 앞에 네오 나온 내용이 주인공이 되겠는데요. 따라서 여기에는 친절한 사람은 이웃에게 관심을 가지는 사람이다. 바로 이런 말이 (되겠고요)/(되겠구요).,요거부터는 맨 앞에 네오 나온 내용이 주인공이 되겠는데요. 따라서 여기에는 친절한 사람은 이웃에게 관심을 가지는 사람이다. 바로 이런 말이
25,2,0.08,0.9047619047619048,3.3333333333333335,0,"재미도 (있고요)/(있구요), 그리고 전래동화는 교훈도 담겨 있다니까요. n/ 그래서 우리 친구들이 전래동화를 다 좋아하잖아요. 정답은 n/ 바로 바로 바로 (5번)/(오 번)입니다. 여러분 아주 잘 하셨네요.",재미도 그리고 전래동화는 교훈도 담겨 있다니까요. 그래서 우리 친구들이 전래동화를 다 좋아하잖아요. 정답은 바로 바로 바로 번)입니다. 여러분 아주 잘 하셨네요.
4,0,0.0,1.0,2.5,1,자/ 이게 뭐냐면 짜자잔/,이게 뭐냐면
5,0,0.0,1.0,2.6,1,아야 아파. 내 책임 아니거든?,아야 아파. 내 책임 아니거든?
6,1,0.16666666666666666,1.0,3.0,0,n/ 나하고 같이 가서 먹지 않았겠느냐?,나하고 같이 가서 먹지 않았겠느냐?
5,1,0.2,1.0,3.25,0,번호 순서대로 썼으니 이 사이에는,번호 순서대로 썼으니 사이에는
8,1,0.125,1.0,3.0,0,n/ (4)/(넷) (5)/(다섯) (6)/(여섯) (6송이)/(여섯 송이)씩 꽃병 (1)/(하나),송이)씩 꽃병
4,0,0.0,1.0,4.333333333333333,1,자/ 친구들 덧셈과 마찬가지로요.,친구들 덧셈과 마찬가지로요.
23,0,0.0,1.0,3.0,1,자/ 먼저 (1시간)/(한 시간)에 이시+ (20)/(이십)과 오 분의 사 (l)/(리터)씩 물이 나온다고 했는데요. 알고자 하는 건 (1시간)/(한 시간) (15분)/(십오 분)입니다. (1시간)/(한 시간)을 넘어섰죠?,먼저 시간)에 이시+ 오 분의 사 물이 나온다고 했는데요. 알고자 하는 건 시간) 분)입니다. 시간)을 넘어섰죠?
14,1,0.07142857142857142,0.9090909090909091,3.1818181818181817,0,그렇죠. n/ (150원)/(백 오십 원)과 같겠죠? 지우개 값은 남은 돈과 같습니다. (150원)/(백 오십 원)입니다.,그렇죠. 오십 원)과 같겠죠? 지우개 값은 남은 돈과 같습니다. 오십 원)입니다.
16,1,0.0625,1.0,3.357142857142857,0,"아/ 고걸 생각하면 혹시 이런 모습은 아닐까 생각해볼 수가 있겠지. 자/ 성성하다, 군데군데 희끗희끗하다 그런 뜻이야.","고걸 생각하면 혹시 이런 모습은 아닐까 생각해볼 수가 있겠지. 성성하다, 군데군데 희끗희끗하다 그런 뜻이야."
21,1,0.047619047619047616,1.0,2.7058823529411766,0,옆면 그리고 높이 이/ (3가지)/(세 가지)는 기본적으로 여러분들이 꼭 알고 있어야 하는 내용 이고 거기에 (1)/(하나) 덧붙여서 (1)/(하나) 더 뭘 알아라.,옆면 그리고 높이 가지)는 기본적으로 여러분들이 꼭 알고 있어야 하는 내용 이고 거기에 덧붙여서 더 뭘 알아라.
4,1,0.25,1.0,3.0,0,n/ 그게 무슨 음식이죠?,그게 무슨 음식이죠?
4,0,0.0,1.0,4.75,1,초등학교 교실. 우리가 초등학생이잖아요.,초등학교 교실. 우리가 초등학생이잖아요.
24,0,0.0,0.8,2.533333333333333,1,"그래요. 그래서 자/ (6)/(육) 분의 (2)/(이)와 [육] 분의 (6)/(육) 분의(3)/(삼)은요. (6)/(육) 분의 (1)/(일)보다는 크고, 그리고 (6)/(육) 분의 (4)/(사)보다는 작은 분수라는 것을 알 수 있겠죠.","그래요. 그래서 분의 [육] 분의 분의 크고, 그리고 분의 작은 분수라는 것을 알 수 있겠죠."
15,0,0.0,0.9285714285714286,3.142857142857143,1,자/ 여기까지 내용 익히면서 지금까지 배운 내용 우리 고순이하고 다람이는 어떻게 정리를 했는지 한번 볼까요?,여기까지 내용 익히면서 지금까지 배운 내용 우리 고순이하고 다람이는 어떻게 정리를 했는지 한번 볼까요?
11,1,0.09090909090909091,1.0,2.125,0,(40)/(사십)으로 나누면 그 몫 (3)/(삼)이 됩니다 라고 말할 수 있는 거죠.,나누면 몫 됩니다 라고 말할 수 있는 거죠.
33,0,0.0,0.9354838709677419,3.0,1,자/ 우리 그게 안되면 다시 푸는 거에요. 예상하고+ 예상하면 얼마를 내야 됩니까. 이걸 선생님이요. 쉽게 얘기하면 여러분 찍기 하죠 찍기 야/ 수학 문제 몰라 그럼 찍어 이렇게 얘기하잖아요. 이것도 찍기에요. 예상을 하는 거에요.,우리 그게 안되면 다시 푸는 거에요. 예상하고+ 예상하면 얼마를 내야 됩니까. 이걸 선생님이요. 쉽게 얘기하면 여러분 찍기 하죠 찍기 수학 문제 몰라 그럼 찍어 이렇게 얘기하잖아요. 이것도 찍기에요. 예상을 하는 거에요.
23,0,0.0,0.8571428571428571,2.6666666666666665,1,여기 보니 몇 묶음으로 똑같이 나누었을 때 (1묶음)/(한 묶음)의 수 구하기 라는 표현이 주어져 있네요 여기서는 (1묶음)/(한 묶음)의 수 라는 것을 살펴야 합니다.,여기 보니 몇 묶음으로 똑같이 나누었을 때 묶음)의 수 구하기 라는 표현이 주어져 있네요 여기서는 묶음)의 수 라는 것을 살펴야 합니다.
3,1,0.3333333333333333,1.0,4.0,0,n/ o/ 누구지?,누구지?
8,1,0.125,1.0,3.0,0,"어/ 꼭 문제가 아예 없는, 그런 명판결이기만 했을까?","꼭 문제가 아예 없는, 그런 명판결이기만 했을까?"
13,1,0.07692307692307693,0.9166666666666666,2.6666666666666665,0,지금 주민이의 말에 n/ 뭐하고 있는 거예요? 다시 한번 공감을 하고 있는 것이죠?,지금 주민이의 말에 뭐하고 있는 거예요? 다시 한번 공감을 하고 있는 것이죠?
21,0,0.0,0.9333333333333333,2.7333333333333334,1,(8)/(팔)의 배수 들어본 적이 없잖아요 그런데 우리가 알기로 (2)/(이) 이걸 이걸 제 (2)/(이)의 (A)/(에이) 더하기 (2)/(이) (B)/(비) 제곱하고 똑같은 것 아닙니까?,배수 들어본 적이 없잖아요 그런데 우리가 알기로 이걸 이걸 제 더하기 제곱하고 똑같은 것 아닙니까?
5,1,0.2,1.0,3.0,0,n/ 한글이네 집엔 (ㅂ)/(비읍)자도 있지.,한글이네 집엔 있지.
3,0,0.0,1.0,4.333333333333333,1,서술어에는 무엇이 무엇이다.,서술어에는 무엇이 무엇이다.
26,0,0.0,0.9565217391304348,2.9565217391304346,1,책 값은 아까 (3500원)/(삼천 오백 원)이나 썼죠? 그리고 끝으로 저금. 자/ 저금액은 (3000원)/(삼천 원)이었으니까 이렇게 붙여주고요. 우리 친구들은 아마 이렇게 자를 대고 직접 그려야 할 건데요.,책 값은 아까 오백 원)이나 썼죠? 그리고 끝으로 저금. 저금액은 원)이었으니까 이렇게 붙여주고요. 우리 친구들은 아마 이렇게 자를 대고 직접 그려야 할 건데요.
3,1,0.3333333333333333,1.0,4.0,0,그래도 먹어야지. n/,그래도 먹어야지.
11,2,0.18181818181818182,1.0,3.3333333333333335,0,그런데! n/ 이 도끼에 죽은 것은 검은 고양이가 아니라 자신의 아내였습니다.,그런데! 도끼에 죽은 것은 검은 고양이가 아니라 자신의 아내였습니다.
4,0,0.0,1.0,3.5,1,됐죠. 이게 두번째 방법이에요.,됐죠. 이게 두번째 방법이에요.
16,0,0.0,0.9375,3.0625,1,우리 지난 시간에는 제곱근의 곱셈과 나눗셈 혼합 계산까지 다뤄봤는데 계산이 참 많아서 우리 친구들 힘들었을 거예요.,우리 지난 시간에는 제곱근의 곱셈과 나눗셈 혼합 계산까지 다뤄봤는데 계산이 참 많아서 우리 친구들 힘들었을 거예요.
6,1,0.16666666666666666,1.0,3.2,0,n/ 이야기를 꾸몄을 때 생각할 점입니다.,이야기를 꾸몄을 때 생각할 점입니다.
7,0,0.0,1.0,4.0,1,그렇죠. 오늘의 정답은 눈입니다. 그렇다면 힌트 정리해볼까요?,그렇죠. 오늘의 정답은 눈입니다. 그렇다면 힌트 정리해볼까요?
8,1,0.125,1.0,3.5,0,자/ 그러면 이 문단에서는 과연 무엇이 중심 문장일까요?,그러면 문단에서는 과연 무엇이 중심 문장일까요?
7,0,0.0,1.0,3.8333333333333335,1,(60)/(육십)이지요 왜냐고? (10의 자리)(십 의 자리)에 있으니까.,왜냐고? (10의 자리)(십 의 자리)에 있으니까.
24,0,0.0,0.9166666666666666,3.0416666666666665,1,해야 한답니다. 우리 조사한 결과를 표로 정리 할 때 주의할 점은 자료를 빠트리거나 중복되지 않도록 중복되지 않도록 세워서 나타내야 하는데요. 빠트리는 자료가 있으면 그것은,해야 한답니다. 우리 조사한 결과를 표로 정리 할 때 주의할 점은 자료를 빠트리거나 중복되지 않도록 중복되지 않도록 세워서 나타내야 하는데요. 빠트리는 자료가 있으면 그것은
4,0,0.0,0.75,2.5,1,둘째 근거 둘째 나왔죠?,둘째 근거 둘째 나왔죠?
10,2,0.2,1.0,3.2,0,n/ 자/ 이제 우리 어/ 받침 글자들을 (1번)/(한 번) 만들어볼까?,이제 우리 받침 글자들을 만들어볼까?
20,0,0.0,0.7142857142857143,2.5714285714285716,1,자/ 어린이 (1명)/(한 명)일 때 어른은 (5)/(다섯) 명이 되겠죠? 그러면 (2명)/(두 명)일 때 (3명)/(세 명)일 때 (4)/(네) 명일 때같이 볼게요.,어린이 명)일 때 어른은 명이 되겠죠? 그러면 명)일 때 명)일 때 명일 때같이 볼게요.
10,0,0.0,1.0,2.5,1,남들 걸 보고 따라 하지만 말고 니 스스로 알아서 찾아내야지.,남들 걸 보고 따라 하지만 말고 니 스스로 알아서 찾아내야지.
12,1,0.08333333333333333,1.0,3.0,0,삼각형이니까 대응점 대응변 대응각 이 각각 (3쌍)/(세 쌍)씩 있음을 알 수 있습니다.,삼각형이니까 대응점 대응변 대응각 각각 쌍)씩 있음을 알 수 있습니다.
5,0,0.0,1.0,3.8,1,다른 그림들도 보면서 이야기를 만들어봐요.,다른 그림들도 보면서 이야기를 만들어봐요.
23,6,0.2608695652173913,0.9375,3.4375,0,o/ 맞습니다. n/ 그래서 세종대왕도 계시고 n/ 이순신장군도 계시고 n/ 링컨대통령 퀴리부인 n/ 이 모두가 n/ 우리에게 좋은 선생님이 될 수 있는 것이죠.,맞습니다. 그래서 세종대왕도 계시고 이순신장군도 계시고 링컨대통령 퀴리부인 모두가 우리에게 좋은 선생님이 될 수 있는 것이죠.
9,1,0.1111111111111111,1.0,2.75,0,그렇죠. 그러면 우리가 여기서 이 사실을 알 수 있어요.,그렇죠. 그러면 우리가 여기서 사실을 알 수 있어요.
3,0,0.0,1.0,3.0,1,"있는 것을 살펴보니,","있는 것을 살펴보니,"
25,1,0.04,0.8571428571428571,2.238095238095238,0,자/ 모눈 (1칸)/(한 칸)을 단위 넓이로 했을 때 이 모눈 (1칸)/(한 칸)이 각+ 각의 몇 개가 들어가 있는지 세보면 각+ 각의 크기를 알 수 있겠죠.,모눈 칸)을 단위 넓이로 했을 때 모눈 칸)이 각+ 각의 몇 개가 들어가 있는지 세보면 각+ 각의 크기를 알 수 있겠죠.
20,1,0.05,1.0,3.4444444444444446,0,"자/ 그러면 이제 평행사변형 삼각형. 요것에 대해서 알아봤으니까, 우리 한번 새로운 것에 도전해 보도록 하죠. 함께 보시겠습니다. 도형 n/ 나와주세요!","그러면 이제 평행사변형 삼각형. 요것에 대해서 알아봤으니까, 우리 한번 새로운 것에 도전해 보도록 하죠. 함께 보시겠습니다. 도형 나와주세요!"
2,0,0.0,1.0,2.5,1,다 됐어요?,다 됐어요?
3,0,0.0,1.0,3.3333333333333335,1,아침에 했어요. 아침.,아침에 했어요. 아침.
14,2,0.14285714285714285,1.0,3.272727272727273,0,"b/ 다섯번째는요, n/ 상대편을 배려하는 말이나 행동을 합니다 라고 생각해 볼 수 있습니다. n/","다섯번째는요, 상대편을 배려하는 말이나 행동을 합니다 라고 생각해 볼 수 있습니다."
17,1,0.058823529411764705,1.0,3.533333333333333,0,이 문제에서는요 직육면체의 모든 모서리의 길이의 합이 주어져 있고요 우리 (3종류)/(세 종류)의 모서리중에서 한 종류의 모서리를 모릅니다.,문제에서는요 직육면체의 모든 모서리의 길이의 합이 주어져 있고요 우리 종류)의 모서리중에서 한 종류의 모서리를 모릅니다.
3,0,0.0,1.0,4.0,1,상자모양이 됩니다. 그러면,상자모양이 됩니다. 그러면
8,1,0.125,1.0,4.0,0,n/ 마다 이렇게 나눴어요. 어때요? 나눴습니다. 자/ (여기는)/(요기는)?,마다 이렇게 나눴어요. 어때요? 나눴습니다.
3,0,0.0,1.0,3.0,1,곱하기 (1)/(일)을 (해주고요)/(해주구요).,곱하기
9,0,0.0,1.0,2.4444444444444446,1,그러면 마주 보는 변 선생님 길이가 같은 거 맞잖아요.,그러면 마주 보는 변 선생님 길이가 같은 거 맞잖아요.
4,1,0.25,1.0,2.0,0,음 / b/ 그래,그래
9,0,0.0,1.0,3.0,1,자/ 그러면 이제 두 번째 학습내용으로 넘어가 보도록 할게요.,그러면 이제 두 번째 학습내용으로 넘어가 보도록 할게요.
9,0,0.0,1.0,3.4444444444444446,1,우리도 통일에 대해 관심을 가져야 한다고 생각하면서 쭉 적어놓으셨는데.,우리도 통일에 대해 관심을 가져야 한다고 생각하면서 쭉 적어놓으셨는데.
26,1,0.038461538461538464,0.9333333333333333,2.6,0,"이+ (ㅌ)/(티긑) (ㅋ)/(키역) (ㅎ)/(히읗)을 밑면으로 해서 한번 접어볼까요 그러면 이것이 세어지니까 어떻게 될까요 네/ 점 (ㅍ)/(피읖)과 만나게 (되고요)/(되구요) 또 자/ 이 변 (ㄱ)/(기역) (ㅇ)/(이응)과 변 (ㅈ)/(지읒),",이+ 밑면으로 해서 한번 접어볼까요 그러면 이것이 세어지니까 어떻게 될까요 점 만나게 또 변 변
10,0,0.0,1.0,1.8571428571428572,1,"(1)/(일) 의 자리의 값이 (1)/(일) 인 경우를 제외 (하고요)/(하구요) ,","의 자리의 값이 인 경우를 제외 ,"
9,1,0.1111111111111111,1.0,3.0,0,n/ 아휴 맛있겠네. 삼촌 근데 아까부터 (왜)/(와) (저를)/(지를) (부르시나요)/(부르는기요)?,아휴 맛있겠네. 삼촌 근데 아까부터
3,0,0.0,1.0,3.0,1,"왜? 좋아서 아니죠,","왜? 좋아서 아니죠,"
6,1,0.16666666666666666,1.0,2.4,0,n/ 아이가 엄마랑 숲 속에 갔어.,아이가 엄마랑 숲 속에 갔어.
13,0,0.0,0.9230769230769231,3.230769230769231,1,"찾아서 동그라미 표하라고 했으니까, 우리는 세 번째 수에 이렇게 동그라미 표시해주면 되는 거예요.","찾아서 동그라미 표하라고 했으니까, 우리는 세 번째 수에 이렇게 동그라미 표시해주면 되는 거예요."
6,1,0.16666666666666666,0.8,2.8,0,"이 무렵 우리의 겨레, 우리의 민족은","무렵 우리의 겨레, 우리의 민족은"
5,1,0.2,1.0,3.0,0,n/ / 자/ 문장 볼게요.,문장 볼게요.
20,2,0.1,0.8235294117647058,2.588235294117647,0,음 짝이 되는 개가 있다 반려묘 그러면 짝이 되는 애완동물로 키우는 음 고양이가 있다 이런 뜻이지 날 좀 키워보라구 l/.,짝이 되는 개가 있다 반려묘 그러면 짝이 되는 애완동물로 키우는 고양이가 있다 이런 뜻이지 날 좀 키워보라구
5,0,0.0,1.0,3.6,1,왔던 길로 되돌아가라고 했어요? 아니오.,왔던 길로 되돌아가라고 했어요? 아니오.
8,1,0.125,1.0,3.0,0,"n/ 직선을 반으로 잘랐으니 반 반자를 써서, 반직선!","직선을 반으로 잘랐으니 반 반자를 써서, 반직선!"
21,0,0.0,1.0,2.7142857142857144,1,그네를 막 서너 명이 한 번에 달려붙 달라붙어서 타거나 이런 것들을 볼 수 있잖아요 그러니까 놀이터에 있는 시설을 함부로 훼손하지 맙시다.,그네를 막 서너 명이 한 번에 달려붙 달라붙어서 타거나 이런 것들을 볼 수 있잖아요 그러니까 놀이터에 있는 시설을 함부로 훼손하지 맙시다.
12,0,0.0,1.0,3.4166666666666665,1,여러분 이러한 그림을 뭐라고 했죠? 지난 시간에 공부했는데 네. 직육면체의 겨냥도라고 합니다.,여러분 이러한 그림을 뭐라고 했죠? 지난 시간에 공부했는데 네. 직육면체의 겨냥도라고 합니다.
15,3,0.2,1.0,2.9,0,"n/ 요렇게 나는 뚜껑의 n/ 진화. 캔 따개의 (진화였고요)/(진화였구요), 다는 n/ 과학 원리였습니다. 자/ 그다음",요렇게 나는 뚜껑의 진화. 캔 따개의 다는 과학 원리였습니다. 그다음
23,1,0.043478260869565216,0.8666666666666667,3.533333333333333,0,자/ 그럼 보기 볼까요? 웃는 목소리로 정답게 말합니다. (이것)/(요곳)이 정답이죠. 자/ 정답은 n/ (1번)/(일 번). 자/ (2번)/(이 번) 보세요. 울먹이는 목소리로 힘없이 말합니다.,그럼 보기 볼까요? 웃는 목소리로 정답게 말합니다. 정답이죠. 정답은 번). 보세요. 울먹이는 목소리로 힘없이 말합니다.
10,3,0.3,0.8333333333333334,2.8333333333333335,0,b/ 내가 뭐 했었지? 아/ 기억이 안 난다. 뭐 했었지?,내가 했었지? 기억이 안 난다. 했었지?
5,0,0.0,1.0,4.0,1,공약수겠구나라는 것을 우리가 알아야 됩니다.,공약수겠구나라는 것을 우리가 알아야 됩니다.
13,0,0.0,1.0,4.0,1,아래(것도)/(껏도) 마찬가지 (35)/(삼십 오)분의 (3)/(삼)으로 표현이 되는구나. 나눗셈식 (2가지)/(두 가지)를 만들고 계산해 보았답니다.,마찬가지 오)분의 표현이 되는구나. 나눗셈식 가지)를 만들고 계산해 보았답니다.
29,2,0.06896551724137931,1.0,2.6956521739130435,0,"n/ 그리고 또 (1)/(하나)의 뜻이 있어요 어떤 뜻이냐, 하면 모범이나 교훈이 될만한 사실 즉 본보기를 뜻하는 말 이죠, 자/ 그렇다면 이 시점에서 우리 문제 (1)/(하나) 풀고 갈게요 자/ 문제는.","그리고 또 뜻이 있어요 어떤 뜻이냐, 하면 모범이나 교훈이 될만한 사실 즉 본보기를 뜻하는 말 이죠, 그렇다면 시점에서 우리 문제 풀고 갈게요 문제는."
10,0,0.0,0.8,1.9,1,삼 분의 오 그럼 빼 주니까 삼 분의 사가 되네요.,삼 분의 오 그럼 빼 주니까 삼 분의 사가 되네요.
3,0,0.0,1.0,3.6666666666666665,1,이게 무슨 게임이냐고요?,이게 무슨 게임이냐고요?
21,0,0.0,0.9411764705882353,3.0,1,자/ (90)/(구십)과 (85)/(팔십 오)를 비교하니까 (90)/(구십)이 더 크잖아요. 그러니까 어느 자동차가 더 빠른 거예요? 가 자동차입니다 라고 답을 구할 수가 있습니다.,오)를 비교하니까 더 크잖아요. 그러니까 어느 자동차가 더 빠른 거예요? 가 자동차입니다 라고 답을 구할 수가 있습니다.
9,1,0.1111111111111111,1.0,2.4285714285714284,0,n/ 초바늘이 시계를 (5바퀴)/(다섯 바퀴) 돈 시간은 몇 분?,초바늘이 시계를 바퀴) 돈 시간은 몇 분?
3,0,0.0,1.0,4.0,1,으쓱으쓱 이렇게 올렸겠죠.,으쓱으쓱 이렇게 올렸겠죠.
17,1,0.058823529411764705,1.0,2.75,0,"어/ 내가 여우랑 같이 약속을 했어. 토끼네 집에 놀러 가자고. 이런 개인적인 약속이 아니라 국가와 국가 간에,","내가 여우랑 같이 약속을 했어. 토끼네 집에 놀러 가자고. 이런 개인적인 약속이 아니라 국가와 국가 간에,"
4,0,0.0,1.0,3.0,1,이걸 가지고 싸운다는 거죠.,이걸 가지고 싸운다는 거죠.
15,1,0.06666666666666667,1.0,2.75,0,자/ 이 수들의 합을 구하는 방법에는 여러 가지가 있을 텐데 자/ 먼저 어떤 방법이 있을까요?,수들의 합을 구하는 방법에는 여러 가지가 있을 텐데 먼저 어떤 방법이 있을까요?
6,0,0.0,1.0,2.4,1,(9개)/(아홉 개) 무게를 구할 수 있어요.,개) 무게를 구할 수 있어요.
3,1,0.3333333333333333,1.0,2.5,0,n/ 김치 만두.,김치 만두.
24,1,0.041666666666666664,0.9565217391304348,2.9565217391304346,0,n/ 수강후기 게시판에 정답을 많이 많이 올려 주세요 여러분들이 수학과 친한 친구가 되는 그날까지 선생님이 함께 하겠습니다 그러면 우리는 다음 시간에 또 만나요 안녕.,수강후기 게시판에 정답을 많이 많이 올려 주세요 여러분들이 수학과 친한 친구가 되는 그날까지 선생님이 함께 하겠습니다 그러면 우리는 다음 시간에 또 만나요 안녕.
